"SITECODE";"NAZEV";"HABITAT_CODE";"ROZLOHA";"TYPICKE_DRUHY";"REPRE";"REPRE_SDF";"KVALITA_ORIG";"KVALITA";"MINIMIAREAL";"MOZAIKA";"CELISTVOST";"KONEKTIVITA";"RED_LIST";"INVASIVE";"EXPANSIVE";"MRTVE_DREVO";"KALAMITA_POLOM";"RED_LIST_SPECIES";"INVASIVE_LIST";"EXPANSIVE_LIST";"RELATIVE_AREA_PERC";"EVL_AREA_PERC";"W_AREA_HA";"W_AREA_PERC";"VYPLNENOST_TD";"VYPLNENOST_KVALITA";"VYPLNENOST_MD";"PERC_SPAT";"PERC_0";"PERC_1";"PERC_2";"DATE_MIN";"DATE_MAX";"DATE_MEAN";"DATE_MEDIAN"
"CZ0524044";"Krkonoöe";"8110";168,823457194615;6,40722038790127;9,8338169739166;7,54814819636554;9,8376301345391;9,71141443994442;10;-741,190850293844;8,90674694042821;9,98361215697894;10;10;9,93408477460774;NA;NA;"Hieracium aurantiacum, Potentilla aurea, Viola lutea subsp. sudetica, Hieracium tubulosum, Hieracium alpinum, Asplenium viride, Pulsatilla alpina subsp. austriaca, Hieracium fritzei, Agrostis rupestris, Festuca supina, Huperzia selago, Juncus trifidus, Cryptogramma crispa, Carex bigelowii subsp. rigida, Campanula rotundifolia subsp. sudetica, Carex capillaris, Empetrum hermaphroditum, Anemone narcissiflora, Thesium alpinum, Carex atrata, Saxifraga oppositifolia, Parnassia palustris, Crepis conyzifolia, Festuca versicolor, Bartsia alpina, Swertia perennis, Primula minima, Selaginella selaginoides, Arnica montana, Hypochaeris uniflora, Carex paupercula, Ranunculus aconitifolius, Gnaphalium norvegicum, Campanula bohemica, Empetrum nigrum, Carex limosa, Geum montanum, Minuartia corcontica, Hedysarum hedysaroides, Dianthus superbus subsp. alpestris, Trichophorum cespitosum, Galium sudeticum, Scabiosa lucida, Gentiana pneumonanthe, Scrophularia scopolii, Salix silesiaca, Salix lapponum var. lapponum, Sedum alpestre, Streptopus amplexifolius, Diphasiastrum oellgaardii, Poa laxa, Thymus alpestris, Salix lapponum, Sorbus sudetica, Andromeda polifolia";"NA";"Cirsium heterophyllum, Rubus idaeus, Senecio hercynicus";91,6871107105116;0,307065667528047;0;0;0,98376301345391;1;0;71,3075177150833;0;72,93007056916;27,06992943084;2009-07-29;2019-08-02;2012-10-07;2009-09-07
"CZ0524044";"Krkonoöe";"91E0";612,552739034848;6,42483740152783;7,20695785081747;6,75958221315576;6,96403021597527;5,2643355660756;10;10;2,85777473088769;9,95827407630911;10;9,86011796758247;9,43918839832384;4,22522344815076;0;"Leucojum vernum, Streptopus amplexifolius, Platanthera chlorantha, Petasites kablikianus, Pyrola minor, Salix pentandra, Trollius altissimus, Platanthera bifolia, Gentianella campestris subsp. baltica, Gladiolus imbricatus, Gymnadenia conopsea subsp. conopsea, Hieracium aurantiacum, Pedicularis sylvatica, Arnica montana, Carex flava, Crepis conyzifolia, Crepis mollis subsp. hieracioides, Dactylorhiza majalis, Dactylorhiza sambucina, Epipactis palustris, Caltha palustris subsp. laeta, Galium mollugo, Campanula latifolia, Chrysosplenium oppositifolium, Epilobium parviflorum, Potentilla anglica, Alchemilla propinqua, Polystichum aculeatum, Salix silesiaca, Epilobium alpestre, Hieracium bifidum, Asplenium viride, Dactylorhiza fuchsii subsp. fuchsii, Galanthus nivalis, Neottia nidus-avis, Myosotis palustris subsp. palustris, Calamagrostis pseudophragmites, Chenopodium bonus-henricus, Delphinium elatum, Dactylorhiza majalis subsp. majalis, Poa remota, Platanthera sp., Salix myrsinifolia";"Impatiens parviflora, Rumex alpinus, Arrhenatherum elatius, Impatiens glandulifera, Lupinus polyphyllus, Solidago canadensis, Populus ◊ canadensis";"Petasites hybridus, Cirsium oleraceum, Rubus idaeus, Rumex crispus, Senecio ovatus, Urtica dioica, Rubus fruticosus agg., Rumex obtusifolius, Sambucus nigra, Filipendula ulmaria, Rubus sp., Phalaris arundinacea, Rosa canina subsp. canina, Rosa pendulina, Senecio hercynicus, Rubus ser. Glandulosi";0,682172485019864;1,11414562190276;0,366922202384699;0,000599005079893741;0,795394026529444;1;0,792274293768774;96,6716046160778;8,57162599780493;27,9599703840439;63,4684036181511;2002-05-23;2021-08-12;2012-07-13;2012-09-29
"CZ0524044";"Krkonoöe";"9140";203,485044820341;3,87967988119546;4,73859325915422;4,39281751239353;5,92163132838071;4,78948017053116;10;10;4,14734671465097;9,88052594863715;5,51268700088008;9,17854261946216;9,47229638752846;3,91575841324024;0;"Pyrola media, Campanula latifolia, Carex pauciflora, Huperzia selago, Trichophorum cespitosum, Carex bigelowii subsp. rigida, Hieracium alpinum, Pyrola minor, Streptopus amplexifolius, Dactylorhiza majalis, Leucojum vernum, Salix lapponum, Chrysosplenium oppositifolium, Polystichum aculeatum, Salix silesiaca, Hieracium bifidum, Dactylorhiza fuchsii subsp. fuchsii, Myosotis palustris subsp. palustris, Epilobium alpestre, Hieracium aurantiacum";"Heracleum mantegazzianum, Rumex alpinus, Impatiens parviflora, Cytisus scoparius";"Rubus idaeus, Senecio ovatus, Cirsium oleraceum, Rumex obtusifolius, Urtica dioica, Filipendula ulmaria, Phalaris arundinacea, Cirsium heterophyllum, Senecio hercynicus, Rubus fruticosus agg.";39,958720927779;0,370110126625966;0;0;0,657607019568197;1;0,653509437056519;98,6143379357842;14,144307416082;28,6584971136405;57,1971954702775;2001-10-07;2020-04-06;2011-11-03;2012-09-01
"CZ0524044";"Krkonoöe";"4080";30,3769404889119;5,03487412628639;9,42226295686483;6,39392171734823;10;9,96412963423438;10;10;8,71064893715543;9,90454831970965;10;10;8,76424129962393;NA;NA;"Betula carpatica, Salix lapponum, Ranunculus aconitifolius, Trichophorum cespitosum, Huperzia selago, Anemone narcissiflora, Salix silesiaca, Streptopus amplexifolius, Hieracium alpinum, Swertia perennis, Crepis conyzifolia, Ribes petraeum, Epilobium alpestre, Geum montanum, Allium victorialis, Delphinium elatum, Pulsatilla alpina subsp. austriaca, Potentilla aurea, Hypochaeris uniflora, Gymnadenia conopsea, Carex bigelowii subsp. rigida, Trollius altissimus, Trichophorum alpinum, Rhinanthus pulcher, Carex paupercula, Bartsia alpina, Prunus padus subsp. borealis, Salix lapponum var. lapponum, Carex pauciflora, Potentilla palustris, Primula minima, Dactylorhiza fuchsii subsp. fuchsii, Drosera rotundifolia, Thesium alpinum, Carex aterrima, Hieracium schmidtii, Epilobium palustre, Hieracium prenanthoides, Caltha palustris subsp. laeta";"NA";"Rosa pendulina, Rubus idaeus, Senecio hercynicus, Urtica dioica, Senecio ovatus";81,1668572535544;0,0552513001669829;0;0;1;1;0;92,7614708355174;0;15,1454798060008;84,8545201939992;2008-08-17;2019-06-25;2015-06-02;2016-08-22
"CZ0524044";"Krkonoöe";"6430";562,429381546521;3,56647075587108;7,879385134231;4,93921010989544;8,65916911299408;7,8760786011534;10;-5017,60935573871;6,61718483798713;9,94636798683578;10;9,76713768945071;8,42755456921176;NA;NA;"Dactylorhiza majalis, Menyanthes trifoliata, Salix lapponum var. lapponum, Salix pentandra, Salix silesiaca, Eriophorum latifolium, Salix herbacea, Pedicularis sudetica, Huperzia selago, Carex flava, Rubus saxatilis, Phleum rhaeticum, Salix bicolor, Gnaphalium norvegicum, Salix lapponum, Carex bigelowii subsp. rigida, Carex paupercula, Coeloglossum viride, Gentiana pannonica, Pulsatilla alpina subsp. austriaca, Swertia perennis, Campanula bohemica, Rhinanthus pulcher, Botrychium lunaria, Geum montanum, Trichophorum cespitosum, Bartsia alpina, Potentilla aurea, Hieracium alpinum, Viola lutea subsp. sudetica, Thesium alpinum, Hieracium aurantiacum, Arnica montana, Hypochaeris uniflora, Carex pauciflora, Primula minima, Hieracium tubulosum, Hieracium fritzei, Carex limosa, Dactylorhiza fuchsii subsp. fuchsii, Parnassia palustris, Pseudorchis albida, Epilobium anagallidifolium, Anemone narcissiflora, Cryptogramma crispa, Hieracium decipiens, Agrostis rupestris, Pulsatilla vernalis var. alpestris, Gymnadenia conopsea subsp. conopsea, Festuca supina, Chrysosplenium oppositifolium, Hieracium schneiderianum, Epilobium palustre, Petasites kablikianus, Drosera rotundifolia, Carex capillaris, Minuartia corcontica, Carex vaginata, Carex rupestris, Leucojum vernum, Galanthus nivalis, Trollius altissimus, Campanula latifolia, Epilobium alpestre, Festuca versicolor, Montia fontana, Delphinium elatum, Betula carpatica, Galium sudeticum, Epilobium alsinifolium, Pleurospermum austriacum, Ranunculus aconitifolius, Bupleurum longifolium subsp. vapincense, Asplenium viride, Platanthera bifolia, Sagina saginoides, Crepis conyzifolia, Epilobium nutans, Diphasiastrum alpinum, Streptopus amplexifolius, Dactylorhiza fuchsii subsp. sudetica, Gymnadenia conopsea, Trichophorum alpinum, Hieracium prenanthoides, Andromeda polifolia, Selaginella selaginoides, Carex atrata, Saxifraga oppositifolia, Trifolium spadiceum, Heracleum sphondylium subsp. glabrum, Alchemilla straminea, Thymus alpestris, Ribes petraeum, Galium mollugo, Rubus chamaemorus, Crepis mollis subsp. hieracioides, Euphrasia coerulea, Sorbus sudetica, Arabis sudetica, Empetrum hermaphroditum, Dianthus superbus, Hieracium pedunculare, Sedum alpestre, Allium victorialis, Alchemilla fissa, Empetrum nigrum, Hieracium rohlenae, Pyrola rotundifolia, Polystichum lonchitis, Aquilegia vulgaris, Orthilia secunda, Carex viridula, Rhinanthus alectorolophus, Carex aterrima, Myosotis palustris subsp. palustris, Scabiosa lucida, Bupleurum longifolium, Dactylorhiza majalis subsp. majalis, Hieracium vulgatum, Campanula rotundifolia subsp. sudetica, Hieracium schmidtii, Dianthus superbus subsp. alpestris, Hieracium atratum agg., Gnaphalium supinum, Luzula spicata, Salix lapponum var. daphneola, Carex lasiocarpa, Drosera anglica, Crocus heuffelianus, Crocus albiflorus, Carex davalliana, Conioselinum tataricum, Malaxis monophyllos, Hieracium caesium, Juncus trifidus, Epilobium obscurum, Dactylorhiza maculata subsp. maculata, Platanthera chlorantha, Carex cespitosa, Knautia arvensis subsp. pseudolongifolia, Hieracium rubrum, Hieracium glomeratum, Poa laxa, Prunus padus subsp. borealis, Stellaria palustris, Carex viridula subsp. pseudoscandinavica, Caltha palustris subsp. laeta, Centaurea montana, Hieracium iseranum, Polystichum aculeatum, Taraxacum alpestre, Gentianopsis ciliata";"Reynoutria ◊ bohemica, Arrhenatherum elatius, Solidago canadensis, Impatiens parviflora, Rumex alpinus, Cirsium arvense, Lupinus polyphyllus, Telekia speciosa, Impatiens glandulifera, Pinus nigra, Juglans regia";"Cirsium oleraceum, Filipendula ulmaria, Prunus spinosa, Rubus idaeus, Sambucus nigra, Senecio ovatus, Urtica dioica, Petasites hybridus, Cirsium heterophyllum, Rumex obtusifolius, Calamagrostis epigejos, Crataegus sp., Phalaris arundinacea, Senecio hercynicus, Rosa pendulina, Rubus saxatilis, Rubus fruticosus agg., Rubus caesius, Rubus sp., Rosa sp.";6,23437673973143;1,02297841989387;0;0;0,892451668438232;1;0;70,381307573874;3,94452861559361;73,1107763151377;22,9446950692687;2001-06-19;2021-08-12;2011-05-08;2010-06-10
"CZ0524045";"Zbytka";"6410";11,4116602916941;6,00704409789497;8,88839746326904;6,88405383727601;9,49251225190947;7,2416445628086;3,80388676389805;10;2,82653427192785;9,79374074020589;7,56191652052683;8,35447663859349;8,35447663859349;NA;NA;"Carex disticha, Serratula tinctoria, Trollius altissimus, Inula salicina, Silaum silaus, Thalictrum lucidum, Galium wirtgenii, Taraxacum paucilobum, Taraxacum hollandicum, Cyperus fuscus, Taraxacum skalinskanum, Inula salicina subsp. salicina, Phyteuma orbiculare, Ophioglossum vulgatum, Orchis militaris, Arabis nemorensis, Phyteuma orbiculare subsp. orbiculare, Dactylorhiza incarnata, Calamagrostis varia, Crepis praemorsa, Polygala amarella subsp. amarella, Carex flava";"Arrhenatherum elatius";"Cirsium oleraceum, Crataegus sp., Filipendula ulmaria, Phalaris arundinacea, Rubus caesius";0,153029171266974;14,3662583168934;0;0;1;1;0;99,2315144665949;0;100;0;2011-05-25;2011-05-25;2011-05-25;2011-05-25
"CZ0524045";"Zbytka";"91E0";19,6894708937276;9,02649388478333;9,54534886445591;9,15202478273317;8,48185216917843;8,423284425159;2,46118386171595;10;8,15845219598509;9,70571637245523;4,92189591341983;4,20210823088994;4,20210823088994;0,879365087790654;0;"Silaum silaus, Trollius altissimus, Leucojum vernum, Serratula tinctoria, Inula salicina, Carex hostiana, Orchis militaris, Galium mollugo, Neottia nidus-avis, Phyteuma orbiculare, Salix repens, Carex flava, Carex davalliana, Symphytum bohemicum, Viola elatior";"Impatiens parviflora";"Crataegus sp., Rubus caesius, Urtica dioica, Filipendula ulmaria";0,0219272797791478;24,7872805316614;0;0;0,968761115027899;1;0,968761115027899;100;0;100;0;2011-07-20;2011-07-20;2011-07-20;2011-07-20
"CZ0524045";"Zbytka";"91F0";9,76917290594538;8,02629477982666;10;8,68419651988444;10;8,85348669541194;0,488458645297269;10;0;9,89314341352362;3,1332759342522;3,43953991376418;3,43953991376418;3,28023004311791;0;"Trollius altissimus, Crepis praemorsa, Iris sibirica, Carex flava, Orchis militaris, Phyteuma orbiculare, Platanthera bifolia, Carex disticha, Viola elatior";"Arrhenatherum elatius";"Filipendula ulmaria, Rubus caesius";0,0400888848874052;12,2985137939443;0;0;1;1;1;100;0;100;0;2011-05-25;2011-07-20;2011-07-08;2011-07-20
"CZ0524046";"OrlickÈ hory - sever";"9410";131,454890548787;6,84979982629551;5,29447846785014;5,10807073647651;7,8870562001701;5,45051707144747;5,25819562195149;-294,861329717275;6,68081102035661;9,85051612615696;3,6908215464293;10;10;1,79512765924572;0;"Leucojum vernum, Streptopus amplexifolius, Dactylorhiza majalis, Epilobium palustre, Dactylorhiza fuchsii subsp. fuchsii, Arnica montana, Campanula latifolia, Dryopteris expansa, Platanthera chlorantha, Gymnadenia conopsea, Carex divulsa, Hieracium aurantiacum, Gnaphalium norvegicum";"NA";"NA";0,170649288549736;13,9603339316025;0;0;0,896434437886178;1;0,896434437886178;100;0;100;0;2008-08-28;2009-07-17;2009-04-15;2009-07-16
"CZ0524046";"OrlickÈ hory - sever";"9130";32,9076146439748;5,20109692882516;6,3136873888923;5,12814818702342;4,58840624460227;5,28281613561413;0,822690366099371;10;0;9,26703709863917;1,60149149271771;9,86116000576194;9,85464839597206;4,30331679178136;0;"Dactylorhiza majalis, Trollius altissimus, Poa remota, Epilobium palustre, Leucojum vernum";"Rumex alpinus";"Senecio ovatus";0,0250045098626679;3,49474475544051;0;0;0,900490234492286;1;0,900490234492286;80,598843434799;0;100;0;2008-06-27;2009-07-23;2009-01-01;2008-08-28
"CZ0524046";"OrlickÈ hory - sever";"9110";363,229161588626;2,59021127760192;5,05564455681668;3,20200292768431;3,70645969411202;3,32894980700959;9,08072903971566;-453,540672320032;0;9,85271310844389;8,52011280368211;10;8,96763576377933;3,35082451069811;0;"Trollius altissimus, Streptopus amplexifolius, Carex flava, Dactylorhiza majalis, Eriophorum latifolium, Galium mollugo, Leucojum vernum, Dactylis glomerata subsp. slovenica, Gymnadenia conopsea, Epilobium palustre, Arnica montana, Dactylorhiza fuchsii subsp. fuchsii, Dryopteris expansa, Valeriana excelsa subsp. procurrens, Glyceria nemoralis, Campanula latifolia, Epilobium obscurum, Sedum villosum, Crepis mollis subsp. hieracioides, Carex divulsa, Polystichum aculeatum, Huperzia selago, Veronica hederifolia, Platanthera chlorantha, Potentilla anglica, Trifolium spadiceum, Gentianella praecox subsp. bohemica, Botrychium matricariifolium, Pyrola minor, Botrychium lunaria, Gnaphalium norvegicum, Carex hartmanii";"NA";"Cirsium oleraceum, Rubus fruticosus agg., Rubus idaeus, Senecio ovatus, Urtica dioica, Rumex obtusifolius, Senecio hercynicus, Filipendula ulmaria, Petasites hybridus";0,263914779004915;38,5744521813076;0;0;0,568570288578429;1;0,568570288578429;92,1180725978399;0;100;0;2008-06-27;2009-07-23;2009-03-19;2009-07-16
"CZ0524046";"OrlickÈ hory - sever";"6520";6,14921702380967;7,51201120327838;8,18021828273792;7,26408748846373;5,43182589991533;4,94250789142544;2,04973900793656;10;0;9,8333169677987;7,33325673631461;4,52025034573048;4,52025034573048;NA;NA;"Gymnadenia conopsea, Arnica montana, Platanthera chlorantha, Ligusticum mutellina, Carex davalliana, Trollius altissimus, Carex flava, Epilobium palustre, Dactylis glomerata subsp. slovenica, Leucojum vernum, Crepis mollis, Platanthera bifolia, Crepis mollis subsp. hieracioides, Platanthera sp., Streptopus amplexifolius, Dactylorhiza majalis, Hieracium aurantiacum, Lilium bulbiferum, Dactylorhiza majalis subsp. majalis";"Arrhenatherum elatius";"Cirsium heterophyllum, Cirsium oleraceum";0,0404622475232142;0,653038640950507;0;0;0,959219650664143;1;0;51,5344062407438;0;100;0;2008-06-27;2009-07-10;2008-10-13;2008-06-27
"CZ0524046";"OrlickÈ hory - sever";"6430";4,49932325077887;5,37902522577375;8,19300913286787;6,67973754507562;9,3368379263127;8,76840853397694;2,24966162538944;-145,814296360775;0;7,51222223098622;4,38372078236254;10;8,9068406356547;NA;NA;"Dactylis glomerata subsp. slovenica, Leucojum vernum, Gnaphalium norvegicum, Trollius altissimus, Galium mollugo, Dactylorhiza fuchsii subsp. fuchsii, Valeriana excelsa subsp. procurrens, Crepis mollis subsp. hieracioides, Salix silesiaca, Gymnadenia conopsea, Arnica montana";"NA";"Rubus idaeus, Senecio ovatus";0,0498737746275947;0,477822124265393;0;0;1;1;0;50,8072181645725;0;100;0;2008-06-27;2009-07-23;2009-01-29;2009-02-02
"CZ0524047";"Peklo";"9130";31,2058568206534;2,84859478141567;4,13566315551972;2,93178644368277;3,96196894333371;3,2964679274706;0,780146420516334;10;0;9,7383423779258;0,636049459960045;9,84973137547821;9,78364263850742;0,718364349665407;0;"Galium mollugo, Leucojum vernum";"Impatiens parviflora";"Rubus fruticosus agg., Urtica dioica, Rubus idaeus";0,0237114468212571;6,70819777951162;0;0;0,553029279314804;1;0,553029279314804;92,9314609375466;0;0;100;2015-10-03;2016-05-02;2015-10-11;2015-10-03
"CZ0524047";"Peklo";"9110";199,037279870613;2,79545045325567;6,47704632395068;3,84786534616252;5,60102084760867;4,88149389426886;4,97593199676533;10;0;9,91000311702047;1,10372230397968;9,99223522560251;9,96384825944637;1,60947652968803;0;"Polystichum braunii, Streptopus amplexifolius, Neottia nidus-avis, Epipactis greuteri";"Impatiens parviflora";"Calamagrostis epigejos, Rubus fruticosus agg., Rubus idaeus";0,144616361475634;42,7862451123085;0;0;0,71120240120785;1;0,71120240120785;99,2595030982913;0;0;100;2015-10-03;2016-05-22;2015-10-28;2015-10-18
"CZ0524047";"Peklo";"8220";6,45520582302443;6,50166230175037;9,68388771053;7,56240410467692;9,68388771053;8,84750266134807;10;10;0;9,56167399792156;0;9,22884877558397;6,82621078109174;NA;NA;"NA";"Impatiens parviflora";"Rubus idaeus, Urtica dioica";0,0948074164276971;1,38764968439012;0;0;0,969025516023007;1;0;10,3233492243533;0;0;100;2015-10-03;2015-10-19;2015-10-08;2015-10-04
"CZ0524047";"Peklo";"9180";21,2935105226419;4,3480960004284;9,10436101696411;5,93351767260697;8,52261447648016;7,95975200506527;2,66168881533024;10;0;9,79373776030509;0,652323689161616;9,59221132115139;5,92729370294403;3,8039842814681;0;"Equisetum hyemale, Polystichum braunii";"Impatiens parviflora";"Rubus idaeus, Urtica dioica, Rubus fruticosus agg., Senecio ovatus, Cirsium oleraceum, Petasites hybridus, Rubus sp.";0,120165775617502;4,57738048427677;0;0;0,934747794676953;1;0,94489812145796;99,5119412116827;0;0;100;2015-10-03;2015-10-18;2015-10-07;2015-10-03
"CZ0524047";"Peklo";"3260";8,7558535826771;5;10;6,66666666666667;10;10;10;10;10;10;0;10;10;NA;NA;"NA";"NA";"NA";0,182749849125951;1,88221069841509;0;0;1;1;0;100;0;0;100;2015-10-04;2015-10-04;2015-10-04;2015-10-04
"CZ0524047";"Peklo";"8150";0,249555946922204;2,59301219169492;10;5,06200812779662;10;6,66666666666667;0,623889867305511;10;0;10;0;0;0;NA;NA;"NA";"Impatiens parviflora";"Rubus idaeus, Urtica dioica";0,292976041934052;0,0536460401849783;0;0;1;1;0;48,1397561661015;0;0;100;2015-10-18;2015-10-18;2015-10-18;2015-10-18
